Top 100 Hubs by HITS
3215, 0.101675180085
3658, 0.00586127074587
7756, 0.00526798932716
4551, 0.00496088551118
1764, 0.00323412785923
25, 0.003061635281
24803, 0.00254749301163
2607, 0.00233026940294
12088, 0.00206000667539
3058, 0.00203294544868
4565, 0.00203216968904
1190, 0.00199496256894
299, 0.00189671027051
4690, 0.00187213009461
7438, 0.00185982868492
15937, 0.00184709081819
12147, 0.00184320731385
1661, 0.00164506651913
20019, 0.00159667038421
13178, 0.00158600044071
1113, 0.00149978938677
4197, 0.00149893941553
4339, 0.00147042029551
11728, 0.00141539813563
2093, 0.00141505044251
24816, 0.00140079939996
4935, 0.00135809242146
1103, 0.00129598897957
3690, 0.00128211240819
2390, 0.00127172646509
10437, 0.00126407208737
4294, 0.00119990281961
3336, 0.00119496065958
4972, 0.00118869754982
7171, 0.00118473022877
1659, 0.00117536872464
8720, 0.00115343075046
4045, 0.00114772455744
3595, 0.00113836085527
2871, 0.00113201448447
14591, 0.00112184432354
1896, 0.00109747612637
555, 0.00109731191174
8615, 0.00105092995612
1129, 0.00104351089785
6714, 0.0010430376472
1722, 0.0010420856726
1382, 0.00101966334936
2418, 0.00101112891192
7605, 0.00098008374245
138, 0.000958477674894
1344, 0.000954413016355
7902, 0.00093844031973
12762, 0.000935551576524
3052, 0.000927714492125
7318, 0.000925660274152
2333, 0.000916510242478
1511, 0.000913581175033
3659, 0.000904795133545
4206, 0.000901167197368
3443, 0.000897088552038
3805, 0.000892502758403
2857, 0.000888764863546
2602, 0.000867270898458
7812, 0.000839794827954
9389, 0.000832362782567
6777, 0.000830318247339
2621, 0.000828987353596
5758, 0.000822012288863
8105, 0.000806754526128
1075, 0.000803588851714
13060, 0.000788999896183
2768, 0.000787786928067
1021, 0.000777022208902
10155, 0.000768812890004
2409, 0.000767758997685
12117, 0.000762176175533
1900, 0.000756187951978
4312, 0.000746682829203
63, 0.00074417838341
4847, 0.000740840461435
206, 0.000729242597177
1454, 0.000725013082517
9433, 0.000721129467384
1803, 0.000715457644961
3823, 0.000711675286081
2587, 0.000709903559657
483, 0.000703663552696
11934, 0.000703418330667
3410, 0.000696815018337
12120, 0.000695162459609
1987, 0.000693176885029
2376, 0.000690129823203
14249, 0.000688442003232
3338, 0.000683519263105
8275, 0.000680467522817
2569, 0.000680090911748
4163, 0.000678161792733
7303, 0.000676795382653
170, 0.000673339555429
