Top 100 Nodes by katz centrality
45, 0.425806727553
14, 0.216378812143
10, 0.197603074714
44, 0.188881503022
55, 0.159712879333
24, 0.153035771516
76, 0.148679421161
117, 0.139078913921
80, 0.136047431647
6, 0.135656590139
0, 0.121306284156
16, 0.117552167493
122, 0.117102682858
11, 0.114352628388
23, 0.110265438238
119, 0.110085695768
9, 0.0969454746291
265, 0.0921371449521
32, 0.0909982876652
22, 0.0898122081666
153, 0.0891891505166
47, 0.0889040434545
109, 0.0863004500682
18, 0.081675761152
172, 0.0809073694416
180, 0.0800790159855
35, 0.0792444574003
329, 0.076691869995
33, 0.0766362311657
387, 0.0758663089567
174, 0.0747235875065
156, 0.0744966095031
120, 0.0723171858468
30, 0.0714268127319
64, 0.0713458635865
105, 0.0689226717375
34, 0.06718936957
377, 0.064964979651
112, 0.0648644499365
225, 0.0647056462279
267, 0.0644412821911
116, 0.0643085831268
133, 0.0640326573261
51, 0.0629198310751
27, 0.0616746165908
96, 0.0609327799996
126, 0.0602882848345
204, 0.0591768380445
46, 0.0580773527445
2, 0.057845438367
104, 0.0578025748201
114, 0.0561457109077
284, 0.0556408457139
545, 0.0555428848817
167, 0.0553398697561
426, 0.0548763200415
447, 0.0538702325025
584, 0.0517275360384
155, 0.0515515372192
176, 0.0506444697076
251, 0.0500281655034
13, 0.049572744546
169, 0.0495013715157
214, 0.0487992787066
15, 0.0483863535161
166, 0.0481526695149
623, 0.0476950696687
66, 0.047071697562
420, 0.0467574338268
805, 0.0466557256017
182, 0.0465588573182
339, 0.0463724514549
179, 0.0462148207425
113, 0.0455682754683
547, 0.0454723673005
89, 0.0453873543595
281, 0.0450544859707
81, 0.0443444786383
635, 0.0443089031687
298, 0.0434041558219
8, 0.0428807100158
1, 0.0427946677124
67, 0.0426799308565
129, 0.0422594252756
224, 0.0422478013501
19, 0.0419104054743
99, 0.0415171226808
392, 0.0411583257301
299, 0.0410285461956
296, 0.0398177047104
442, 0.038823906058
93, 0.0380017923671
717, 0.0378124052036
421, 0.0373890135646
539, 0.0370896875879
187, 0.0368456452377
168, 0.0368387558995
307, 0.0365264299505
128, 0.0365035210231
31, 0.0362452674808
